Item_Weight,Item_Fat_Content,Item_Visibility,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Item_Type_Combined,Outlet_Years,Outlet_Size_High,Outlet_Size_Medium,Outlet_Size_Small,Outlet_Location_Type_Tier 1,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
10.1,1,0.032075379,50.9008,1,1987,354.2056,0,26,1,0,0,0,0,1,0,1,0,0
,1,0.196490902,120.544,4,1985,479.376,0,28,0,0,1,1,0,0,1,0,0,0
17.85,1,0.146305498,94.1436,1,1987,1607.2412,0,26,1,0,0,0,0,1,0,1,0,0
20.7,0,0.026877471,74.6354,1,1987,1053.2956,2,26,1,0,0,0,0,1,0,1,0,0
8.89,1,0.005474515,99.7016,8,1997,1922.8304,0,16,0,0,1,1,0,0,0,1,0,0
14.5,1,0.064048405,153.4682,6,2004,1677.1502,0,9,0,0,1,0,1,0,0,1,0,0
9.0,0,0.032203667000000005,100.8016,2,2007,1113.2176,2,6,0,0,0,0,1,0,0,1,0,0
13.35,1,0.017857847,77.5012,3,2009,1518.024,1,4,0,1,0,0,0,1,0,0,1,0
6.675,1,0.041921462,92.3462,8,1997,2406.2012,0,16,0,0,1,1,0,0,0,1,0,0
10.3,2,0.024875871,173.0422,1,1987,2069.3064,0,26,1,0,0,0,0,1,0,1,0,0
,2,0.028139761,173.7422,5,1985,3621.2862,0,28,0,1,0,0,0,1,0,0,0,1
17.1,2,0.073997843,207.0638,1,1987,4969.5312,0,26,1,0,0,0,0,1,0,1,0,0
14.15,1,0.020798905,123.6046,3,2009,1245.046,0,4,0,1,0,0,0,1,0,0,1,0
10.8,1,0.052363244,236.5564,2,2007,5243.8408,1,6,0,0,0,0,1,0,0,1,0,0
8.5,1,0.098283459,51.3324,3,2009,934.7832,0,4,0,1,0,0,0,1,0,0,1,0
6.215,1,0.012138795,39.2848,1,1987,521.9872,0,26,1,0,0,0,0,1,0,1,0,0
17.5,1,0.0,253.0356,6,2004,4578.0408,0,9,0,0,1,0,1,0,0,1,0,0
20.7,1,0.042923652,178.3028,7,2002,1062.6168,0,11,0,0,0,0,1,0,0,1,0,0
8.975,2,0.009058845,103.399,8,1997,2579.975,0,16,0,0,1,1,0,0,0,1,0,0
20.5,2,0.032136417,83.9592,0,1998,165.1184,0,15,0,0,0,0,0,1,1,0,0,0
13.65,1,0.065898197,46.1402,3,2009,459.402,0,4,0,1,0,0,0,1,0,0,1,0
13.1,1,0.075731322,167.5158,7,2002,1504.0422,0,11,0,0,0,0,1,0,0,1,0,0
4.615,2,0.101812521,232.23,6,2004,5126.66,0,9,0,0,1,0,1,0,0,1,0,0
12.3,2,0.106327251,172.8396,8,1997,2616.594,0,16,0,0,1,1,0,0,0,1,0,0
,0,0.080933328,37.519,5,1985,842.237,2,28,0,1,0,0,0,1,0,0,0,1
19.2,1,0.100055601,112.4886,6,2004,1223.0746,0,9,0,0,1,0,1,0,0,1,0,0
20.1,2,0.054540159000000005,152.1366,9,1999,755.683,0,14,0,1,0,1,0,0,0,1,0,0
11.5,2,0.037723476,109.5254,3,2009,1953.4572,0,4,0,1,0,0,0,1,0,0,1,0
9.3,1,0.14897741,143.0786,0,1998,288.9572,0,15,0,0,0,0,0,1,1,0,0,0
15.2,2,0.104201019,176.5054,3,2009,2976.7918,0,4,0,1,0,0,0,1,0,0,1,0
12.65,2,0.076198809,191.3846,7,2002,2675.1844,0,11,0,0,0,0,1,0,0,1,0,0
11.1,1,0.010639596000000001,84.1908,6,2004,755.0172,0,9,0,0,1,0,1,0,0,1,0,0
,0,0.025039776,102.7332,4,1985,410.1328,2,28,0,0,1,1,0,0,1,0,0,0
,1,0.08632670699999999,192.6478,4,1985,387.4956,0,28,0,0,1,1,0,0,1,0,0,0
19.2,0,0.041220035,131.231,6,2004,3635.268,2,9,0,0,1,0,1,0,0,1,0,0
19.75,1,0.01247354,187.5872,7,2002,1323.6104,0,11,0,0,0,0,1,0,0,1,0,0
6.135,1,0.07913221200000001,112.686,7,2002,2942.836,1,11,0,0,0,0,1,0,0,1,0,0
12.5,1,0.020693809,199.1742,6,2004,4379.6324,0,9,0,0,1,0,1,0,0,1,0,0
7.235,1,0.10016525,193.9452,7,2002,2936.178,0,11,0,0,0,0,1,0,0,1,0,0
15.85,1,0.057302606,53.3956,6,2004,600.5516,0,9,0,0,1,0,1,0,0,1,0,0
9.895,2,0.048761045999999995,260.5278,7,2002,8851.1452,0,11,0,0,0,0,1,0,0,1,0,0
20.75,1,0.0,153.0024,6,2004,2428.8384,1,9,0,0,1,0,1,0,0,1,0,0
10.8,1,0.052149675,239.9564,9,1999,3813.7024,1,14,0,1,0,1,0,0,0,1,0,0
8.76,0,0.05013052900000001,128.3336,9,1999,2556.672,2,14,0,1,0,1,0,0,0,1,0,0
16.1,2,0.024987903,97.34100000000001,9,1999,1255.0330000000001,0,14,0,1,0,1,0,0,0,1,0,0
7.1,1,0.109990885,172.908,6,2004,2769.728,0,9,0,0,1,0,1,0,0,1,0,0
19.35,2,0.049736267,76.8644,7,2002,1571.2879999999998,0,11,0,0,0,0,1,0,0,1,0,0
16.7,2,0.117026714,189.2214,0,1998,188.4214,0,15,0,0,0,0,0,1,1,0,0,0
9.5,2,0.035121963,168.6448,1,1987,1022.6688,0,26,1,0,0,0,0,1,0,1,0,0
8.43,1,0.017311312,197.8768,1,1987,3744.4592,1,26,1,0,0,0,0,1,0,1,0,0
14.15,0,0.008811818,196.511,7,2002,2749.7540000000004,2,11,0,0,0,0,1,0,0,1,0,0
5.44,1,0.025583714,239.1538,3,2009,480.7076,0,4,0,1,0,0,0,1,0,0,1,0
7.35,2,0.014353174,242.6512,1,1987,969.4048,0,26,1,0,0,0,0,1,0,1,0,0
,2,0.054220618,129.131,5,1985,4933.5779999999995,0,28,0,1,0,0,0,1,0,0,0,1
20.1,2,0.054410179,151.3366,1,1987,2720.4588,0,26,1,0,0,0,0,1,0,1,0,0
12.0,1,0.033974436000000004,181.8976,8,1997,4527.44,0,16,0,0,1,1,0,0,0,1,0,0
21.25,1,0.009996872,185.5608,6,2004,3123.9336,0,9,0,0,1,0,1,0,0,1,0,0
8.3,2,0.030212499,98.0384,7,2002,2857.6136,0,11,0,0,0,0,1,0,0,1,0,0
10.1,1,0.027217467999999998,76.067,2,2007,1454.773,0,6,0,0,0,0,1,0,0,1,0,0
14.15,1,0.038123176,123.5046,2,2007,1992.0736,0,6,0,0,0,0,1,0,0,1,0,0
9.0,1,0.079506434,78.3644,7,2002,1728.4168,0,11,0,0,0,0,1,0,0,1,0,0
12.15,1,0.021811987,163.6184,3,2009,2311.6576,0,4,0,1,0,0,0,1,0,0,1,0
,1,0.082150145,192.9504,5,1985,7478.2656,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.036012919,148.0734,4,1985,593.8936,0,28,0,0,1,1,0,0,1,0,0,0
20.0,2,0.028167478,45.5744,9,1999,452.744,0,14,0,1,0,1,0,0,0,1,0,0
6.71,2,0.029560451,65.8142,8,1997,856.8846,0,16,0,0,1,1,0,0,0,1,0,0
,1,0.039631495,31.9558,5,1985,984.7182,0,28,0,1,0,0,0,1,0,0,0,1
7.365,1,0.04280099,228.372,2,2007,2037.348,0,6,0,0,0,0,1,0,0,1,0,0
7.935,1,0.017141985,50.035,1,1987,149.805,0,26,1,0,0,0,0,1,0,1,0,0
12.6,1,0.056394770999999996,51.3982,2,2007,473.3838,0,6,0,0,0,0,1,0,0,1,0,0
17.6,1,0.056379439,42.7454,9,1999,293.6178,0,14,0,1,0,1,0,0,0,1,0,0
19.0,0,0.129534812,190.1872,9,1999,5105.3544,2,14,0,1,0,1,0,0,0,1,0,0
7.5,0,0.036439877999999995,175.3028,2,2007,3010.7476,2,6,0,0,0,0,1,0,0,1,0,0
13.35,1,0.0,77.6012,8,1997,986.7156,1,16,0,0,1,1,0,0,0,1,0,0
8.6,0,0.090191431,112.9176,8,1997,458.0704,2,16,0,0,1,1,0,0,0,1,0,0
,1,0.30374337,196.011,4,1985,589.2330000000001,0,28,0,0,1,1,0,0,1,0,0,0
10.5,2,0.022590317999999998,140.6154,0,1998,283.6308,0,15,0,0,0,0,0,1,1,0,0,0
9.0,1,0.08201152099999999,213.3534,8,1997,1935.4806,0,16,0,0,1,1,0,0,0,1,0,0
4.61,1,0.122843005,172.4396,9,1999,1569.9564,1,14,0,1,0,1,0,0,0,1,0,0
10.895,2,0.05432142,146.2102,0,1998,437.4306,0,15,0,0,0,0,0,1,1,0,0,0
17.6,1,0.049144165,112.7176,9,1999,1717.764,0,14,0,1,0,1,0,0,0,1,0,0
11.65,1,0.040577878,188.22400000000002,9,1999,1304.968,0,14,0,1,0,1,0,0,0,1,0,0
19.1,0,0.067400032,41.9796,9,1999,784.3124,2,14,0,1,0,1,0,0,0,1,0,0
17.2,2,0.012036432,165.7184,7,2002,1816.3024,0,11,0,0,0,0,1,0,0,1,0,0
16.5,1,0.073977473,206.8638,7,2002,2070.638,0,11,0,0,0,0,1,0,0,1,0,0
15.6,1,0.143396175,128.0994,7,2002,2184.4898,0,11,0,0,0,0,1,0,0,1,0,0
9.0,0,0.03201648,99.6016,6,2004,1922.8304,2,9,0,0,1,0,1,0,0,1,0,0
15.0,1,0.058346234000000004,44.0744,1,1987,633.8416,0,26,1,0,0,0,0,1,0,1,0,0
,1,0.14571827,94.3436,5,1985,2269.0464,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.05580601599999999,52.4982,5,1985,1209.7586,0,28,0,1,0,0,0,1,0,0,0,1
6.195,1,0.07209744900000001,119.3098,9,1999,1205.098,0,14,0,1,0,1,0,0,0,1,0,0
20.2,2,0.11754371300000001,197.31099999999998,9,1999,3338.987,0,14,0,1,0,1,0,0,0,1,0,0
20.7,1,0.048718334,38.7506,1,1987,227.7036,0,26,1,0,0,0,0,1,0,1,0,0
20.25,0,0.059175599999999995,245.046,3,2009,4680.5740000000005,2,4,0,1,0,0,0,1,0,0,1,0
7.655,1,0.031918284,117.7492,1,1987,695.0952,0,26,1,0,0,0,0,1,0,1,0,0
,2,0.09558797599999999,193.982,4,1985,579.246,0,28,0,0,1,1,0,0,1,0,0,0
5.92,2,0.019308607,49.0692,2,2007,1478.076,1,6,0,0,0,0,1,0,0,1,0,0
18.75,1,0.023974769,99.0042,2,2007,694.4294,1,6,0,0,0,0,1,0,0,1,0,0
9.395,2,0.100602552,88.3856,7,2002,703.0848,0,11,0,0,0,0,1,0,0,1,0,0
13.35,1,0.091189915,149.3708,6,2004,4514.124,0,9,0,0,1,0,1,0,0,1,0,0
,2,0.077480627,101.399,4,1985,206.398,0,28,0,0,1,1,0,0,1,0,0,0
19.2,0,0.12973174699999998,196.21099999999998,0,1998,589.2330000000001,2,15,0,0,0,0,0,1,1,0,0,0
19.0,2,0.103363904,226.172,1,1987,3169.208,0,26,1,0,0,0,0,1,0,1,0,0
14.15,1,0.020714523000000002,124.2046,8,1997,2490.092,0,16,0,0,1,1,0,0,0,1,0,0
20.85,2,0.062212712999999996,88.1514,6,2004,1151.1682,0,9,0,0,1,0,1,0,0,1,0,0
8.63,1,0.031271134,186.0582,2,2007,3900.9222,0,6,0,0,0,0,1,0,0,1,0,0
16.7,0,0.026729067999999998,248.4776,3,2009,6439.6176,2,4,0,1,0,0,0,1,0,0,1,0
7.895,2,0.094567181,104.5332,8,1997,1845.5976,0,16,0,0,1,1,0,0,0,1,0,0
7.72,1,0.05193741,77.9986,1,1987,934.7832,0,26,1,0,0,0,0,1,0,1,0,0
5.615,0,0.12648042199999998,121.573,2,2007,3202.498,2,6,0,0,0,0,1,0,0,1,0,0
7.05,2,0.055644887000000004,224.9088,9,1999,2684.5056,0,14,0,1,0,1,0,0,0,1,0,0
14.35,0,0.028519419,109.2228,0,1998,221.0456,2,15,0,0,0,0,0,1,1,0,0,0
8.52,1,0.027101431000000002,151.7682,9,1999,2439.4912,1,14,0,1,0,1,0,0,0,1,0,0
7.645,2,0.067083367,44.0112,2,2007,596.5568,0,6,0,0,0,0,1,0,0,1,0,0
12.1,1,0.020652362,149.5734,3,2009,2227.101,0,4,0,1,0,0,0,1,0,0,1,0
14.8,1,0.081042136,192.4846,8,1997,5159.2842,0,16,0,0,1,1,0,0,0,1,0,0
20.75,1,0.021336565,153.6024,3,2009,1366.2216,1,4,0,1,0,0,0,1,0,0,1,0
10.8,1,0.029001987000000003,238.6222,7,2002,8604.7992,0,11,0,0,0,0,1,0,0,1,0,0
18.35,1,0.069745165,190.2872,0,1998,378.1744,1,15,0,0,0,0,0,1,1,0,0,0
13.5,2,0.06814888599999999,58.6562,3,2009,711.0744,0,4,0,1,0,0,0,1,0,0,1,0
20.5,0,0.144094079,34.819,2,2007,1061.951,2,6,0,0,0,0,1,0,0,1,0,0
12.35,2,0.186616421,78.6328,3,2009,1004.0264,0,4,0,1,0,0,0,1,0,0,1,0
8.895,1,0.105323859,39.1138,7,2002,609.207,1,11,0,0,0,0,1,0,0,1,0,0
16.7,1,0.022110425,110.8886,7,2002,3558.0352,0,11,0,0,0,0,1,0,0,1,0,0
16.2,1,0.019374768,155.8972,6,2004,2025.3636,1,9,0,0,1,0,1,0,0,1,0,0
7.26,1,0.014482278000000001,118.115,3,2009,1864.24,0,4,0,1,0,0,0,1,0,0,1,0
6.65,1,0.08780578800000001,126.7678,9,1999,1907.517,0,14,0,1,0,1,0,0,0,1,0,0
13.35,1,0.048027043,218.9166,8,1997,5660.6316,0,16,0,0,1,1,0,0,0,1,0,0
17.35,1,0.055908268,99.8016,6,2004,607.2096,0,9,0,0,1,0,1,0,0,1,0,0
,1,0.048522793,39.6506,5,1985,1024.6662,0,28,0,1,0,0,0,1,0,0,0,1
5.46,2,0.032359413,187.424,2,2007,3169.208,0,6,0,0,0,0,1,0,0,1,0,0
18.25,1,0.088807455,197.3452,6,2004,2740.4328,0,9,0,0,1,0,1,0,0,1,0,0
8.185,1,0.046556408,47.7692,9,1999,640.4996,0,14,0,1,0,1,0,0,0,1,0,0
7.5,1,0.050750977,122.2072,8,1997,1960.1152,0,16,0,0,1,1,0,0,0,1,0,0
12.65,1,0.035404052000000005,230.601,6,2004,2067.3089999999997,0,9,0,0,1,0,1,0,0,1,0,0
14.3,1,0.13039045800000001,77.2328,6,2004,231.6984,0,9,0,0,1,0,1,0,0,1,0,0
17.85,1,0.074422769,128.002,0,1998,253.00400000000002,0,15,0,0,0,0,0,1,1,0,0,0
6.425,1,0.10574254400000001,130.5626,0,1998,131.1626,0,15,0,0,0,0,0,1,1,0,0,0
6.825,2,0.046729335999999996,153.4998,7,2002,2153.1972,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.07347023400000001,205.3638,5,1985,5383.6588,0,28,0,1,0,0,0,1,0,0,0,1
20.25,0,0.058886477,245.546,1,1987,1724.422,2,26,1,0,0,0,0,1,0,1,0,0
19.2,0,0.18293775,243.0196,9,1999,3615.2940000000003,2,14,0,1,0,1,0,0,0,1,0,0
17.7,0,0.020993364,166.8474,0,1998,168.4474,2,15,0,0,0,0,0,1,1,0,0,0
9.695,2,0.029223423999999998,175.437,7,2002,2999.429,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.068489201,259.3278,5,1985,4165.2448,0,28,0,1,0,0,0,1,0,0,0,1
7.75,1,0.043326511,95.6436,7,2002,1134.5232,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.136532569,159.6578,5,1985,2888.2404,1,28,0,1,0,0,0,1,0,0,0,1
19.75,2,0.018051091000000002,179.86599999999999,9,1999,2696.49,0,14,0,1,0,1,0,0,0,1,0,0
5.325,2,0.23212188,55.5298,0,1998,53.9298,0,15,0,0,0,0,0,1,1,0,0,0
,2,0.057620562,115.4518,4,1985,113.8518,0,28,0,0,1,1,0,0,1,0,0,0
,0,0.045865089000000005,152.3682,5,1985,2287.0229999999997,2,28,0,1,0,0,0,1,0,0,0,1
,2,0.021002171,185.1924,4,1985,555.2772,0,28,0,0,1,1,0,0,1,0,0,0
6.71,2,0.029727657,66.6142,2,2007,1120.5414,0,6,0,0,0,0,1,0,0,1,0,0
14.35,1,0.080527065,79.296,1,1987,719.064,0,26,1,0,0,0,0,1,0,1,0,0
15.2,0,0.0,47.8034,9,1999,437.4306,2,14,0,1,0,1,0,0,0,1,0,0
5.82,2,0.0,256.633,9,1999,2050.6639999999998,0,14,0,1,0,1,0,0,0,1,0,0
5.59,2,0.056833394,61.9168,3,2009,1214.4192,0,4,0,1,0,0,0,1,0,0,1,0
18.5,2,0.06225692099999999,148.0418,8,1997,2059.9852,0,16,0,0,1,1,0,0,0,1,0,0
,2,0.08951254199999999,133.1626,5,1985,3672.5528,0,28,0,1,0,0,0,1,0,0,0,1
14.0,2,0.060427062000000004,153.5656,8,1997,3089.312,0,16,0,0,1,1,0,0,0,1,0,0
7.605,1,0.216323008,165.021,0,1998,815.605,0,15,0,0,0,0,0,1,1,0,0,0
,0,0.135612397,61.1536,4,1985,61.2536,2,28,0,0,1,1,0,0,1,0,0,0
9.6,1,0.08512595099999999,107.12799999999999,7,2002,1278.336,0,11,0,0,0,0,1,0,0,1,0,0
17.7,2,0.12256541300000001,103.8674,2,2007,1528.011,0,6,0,0,0,0,1,0,0,1,0,0
15.7,1,0.0,43.376999999999995,0,1998,129.83100000000002,1,15,0,0,0,0,0,1,1,0,0,0
13.65,0,0.077670981,55.093,2,2007,1301.639,2,6,0,0,0,0,1,0,0,1,0,0
14.6,2,0.043201813,110.1254,2,2007,1844.9318,0,6,0,0,0,0,1,0,0,1,0,0
15.6,1,0.088215871,220.1798,2,2007,5068.7354,0,6,0,0,0,0,1,0,0,1,0,0
20.25,1,0.036295834,217.5482,1,1987,1095.241,1,26,1,0,0,0,0,1,0,1,0,0
8.02,1,0.18652881899999998,151.9998,0,1998,307.5996,0,15,0,0,0,0,0,1,1,0,0,0
18.35,1,0.099026525,93.8462,1,1987,1295.6468,0,26,1,0,0,0,0,1,0,1,0,0
16.6,1,0.0,118.8124,8,1997,2607.2728,0,16,0,0,1,1,0,0,0,1,0,0
10.0,2,0.063162608,228.6668,6,2004,3455.502,0,9,0,0,1,0,1,0,0,1,0,0
16.1,2,0.063429818,179.4318,9,1999,2345.6134,0,14,0,1,0,1,0,0,0,1,0,0
13.0,2,0.139785104,196.2426,0,1998,197.7426,0,15,0,0,0,0,0,1,1,0,0,0
16.1,2,0.04807227,126.5362,2,2007,1761.7068,0,6,0,0,0,0,1,0,0,1,0,0
19.0,1,0.11209743300000001,105.5622,9,1999,1905.5196,0,14,0,1,0,1,0,0,0,1,0,0
17.6,1,0.010037996,163.5552,6,2004,3086.6488,0,9,0,0,1,0,1,0,0,1,0,0
6.32,1,0.012789884,39.1822,2,2007,1060.6194,0,6,0,0,0,0,1,0,0,1,0,0
9.3,2,0.033431669,153.1314,6,2004,4653.942,0,9,0,0,1,0,1,0,0,1,0,0
11.1,2,0.03623131,175.0712,2,2007,3339.6528,0,6,0,0,0,0,1,0,0,1,0,0
,1,0.086360962,151.2682,5,1985,2439.4912,1,28,0,1,0,0,0,1,0,0,0,1
6.15,1,0.046232445,99.4384,1,1987,1379.5376,0,26,1,0,0,0,0,1,0,1,0,0
20.85,1,0.097618234,223.9746,8,1997,897.4984,0,16,0,0,1,1,0,0,0,1,0,0
17.1,2,0.046808552999999996,141.4838,8,1997,1404.838,0,16,0,0,1,1,0,0,0,1,0,0
13.15,2,0.03810738,86.3856,3,2009,615.1992,0,4,0,1,0,0,0,1,0,0,1,0
16.5,2,0.093846532,95.7068,6,2004,1069.2748,0,9,0,0,1,0,1,0,0,1,0,0
11.65,1,0.040744057,185.924,2,2007,4101.3279999999995,0,6,0,0,0,0,1,0,0,1,0,0
13.15,1,0.022831052,160.292,9,1999,4793.76,0,14,0,1,0,1,0,0,0,1,0,0
19.35,2,0.07687841599999999,113.9518,9,1999,1138.518,0,14,0,1,0,1,0,0,0,1,0,0
19.35,2,0.021501067000000002,122.2098,7,2002,2771.7254,0,11,0,0,0,0,1,0,0,1,0,0
16.5,2,0.07964724,101.4332,1,1987,1948.1308,0,26,1,0,0,0,0,1,0,1,0,0
21.35,1,0.068809463,258.5278,6,2004,5206.556,0,9,0,0,1,0,1,0,0,1,0,0
16.0,2,0.115570552,57.5246,6,2004,173.7738,0,9,0,0,1,0,1,0,0,1,0,0
20.5,0,0.14316437099999998,34.919000000000004,1,1987,73.238,2,26,1,0,0,0,0,1,0,1,0,0
19.75,2,0.018008071,180.46599999999998,1,1987,3415.554,0,26,1,0,0,0,0,1,0,1,0,0
17.6,0,0.015775777,179.1976,2,2007,3803.0496,2,6,0,0,0,0,1,0,0,1,0,0
4.615,2,0.102407778,234.33,2,2007,3961.51,0,6,0,0,0,0,1,0,0,1,0,0
5.88,1,0.0036067259999999998,154.1998,3,2009,1384.1982,1,4,0,1,0,0,0,1,0,0,1,0
11.8,2,0.093801337,126.0704,9,1999,1251.704,0,14,0,1,0,1,0,0,0,1,0,0
17.35,1,0.0,101.9016,1,1987,1821.6288,0,26,1,0,0,0,0,1,0,1,0,0
12.35,2,0.033760862,196.9426,8,1997,5141.3076,0,16,0,0,1,1,0,0,0,1,0,0
,1,0.031131455,111.0228,5,1985,3205.1612,0,28,0,1,0,0,0,1,0,0,0,1
9.0,1,0.082177842,214.1534,7,2002,1720.4272,0,11,0,0,0,0,1,0,0,1,0,0
6.235,0,0.118858866,263.291,9,1999,3418.883,2,14,0,1,0,1,0,0,0,1,0,0
9.6,1,0.0,244.817,6,2004,4374.306,0,9,0,0,1,0,1,0,0,1,0,0
16.75,1,0.105448901,156.16299999999998,2,2007,782.315,0,6,0,0,0,0,1,0,0,1,0,0
17.1,2,0.046881328,141.3838,9,1999,1685.8056,0,14,0,1,0,1,0,0,0,1,0,0
6.825,2,0.078057026,154.5998,0,1998,153.7998,0,15,0,0,0,0,0,1,1,0,0,0
6.78,2,0.140955857,92.212,2,2007,4101.3279999999995,0,6,0,0,0,0,1,0,0,1,0,0
16.0,2,0.107186944,181.9634,3,2009,3453.5046,0,4,0,1,0,0,0,1,0,0,1,0
15.0,1,0.15396020900000001,105.9938,6,2004,1179.1318,0,9,0,0,1,0,1,0,0,1,0,0
7.39,0,0.093160853,251.3066,3,2009,1004.0264,2,4,0,1,0,0,0,1,0,0,1,0
17.6,1,0.05629192,42.5454,8,1997,419.454,0,16,0,0,1,1,0,0,0,1,0,0
12.65,2,0.15604396,239.6538,8,1997,3845.6608,0,16,0,0,1,1,0,0,0,1,0,0
17.85,1,0.044463490999999994,127.102,8,1997,2024.0320000000002,0,16,0,0,1,1,0,0,0,1,0,0
11.15,2,0.00827301,150.4708,1,1987,1956.1204,0,26,1,0,0,0,0,1,0,1,0,0
15.7,1,0.030697825,42.876999999999995,6,2004,1168.479,1,9,0,0,1,0,1,0,0,1,0,0
14.65,0,0.0,56.4614,0,1998,55.2614,2,15,0,0,0,0,0,1,1,0,0,0
,1,0.101281,55.0956,5,1985,2020.0372,0,28,0,1,0,0,0,1,0,0,0,1
18.25,1,0.012300013,160.4894,7,2002,3073.9986,0,11,0,0,0,0,1,0,0,1,0,0
20.7,2,0.0,98.7042,2,2007,1884.8798,0,6,0,0,0,0,1,0,0,1,0,0
15.85,1,0.057313443,53.3956,8,1997,1364.89,0,16,0,0,1,1,0,0,0,1,0,0
6.575,2,0.075625152,145.7444,9,1999,3193.1768,0,14,0,1,0,1,0,0,0,1,0,0
17.75,0,0.030568919,177.86599999999999,7,2002,2336.958,2,11,0,0,0,0,1,0,0,1,0,0
,1,0.19842484100000002,185.2924,4,1985,370.1848,1,28,0,0,1,1,0,0,1,0,0,0
,2,0.029578726,143.5786,5,1985,3756.4436,0,28,0,1,0,0,0,1,0,0,0,1
,1,0.213125482,44.9428,4,1985,175.7712,0,28,0,0,1,1,0,0,1,0,0,0
16.7,2,0.120137953,181.2976,2,2007,3078.6592,0,6,0,0,0,0,1,0,0,1,0,0
10.85,0,0.028679893999999997,115.1808,8,1997,2109.2544,2,16,0,0,1,1,0,0,0,1,0,0
10.0,1,0.09980462300000001,113.7544,9,1999,3243.7776,0,14,0,1,0,1,0,0,0,1,0,0
13.65,2,0.044526443,37.9532,0,1998,71.9064,0,15,0,0,0,0,0,1,1,0,0,0
19.0,2,0.162882227,46.8718,0,1998,189.0872,0,15,0,0,0,0,0,1,1,0,0,0
9.6,2,0.022404492999999998,102.499,2,2007,2579.975,0,6,0,0,0,0,1,0,0,1,0,0
12.0,1,0.075975642,124.1388,2,2007,1486.0656,0,6,0,0,0,0,1,0,0,1,0,0
5.925,2,0.09644909,43.8086,6,2004,312.2602,0,9,0,0,1,0,1,0,0,1,0,0
13.0,0,0.041816615,254.5014,6,2004,4845.0266,2,9,0,0,1,0,1,0,0,1,0,0
8.18,2,0.08286768900000001,58.5588,2,2007,171.7764,0,6,0,0,0,0,1,0,0,1,0,0
12.8,1,0.076214289,96.541,7,2002,1834.279,0,11,0,0,0,0,1,0,0,1,0,0
19.2,1,0.12430196800000001,89.7488,7,2002,2082.6224,0,11,0,0,0,0,1,0,0,1,0,0
14.5,2,0.09720112800000001,159.4262,8,1997,2705.1454,0,16,0,0,1,1,0,0,0,1,0,0
5.19,1,0.042861968,196.81099999999998,2,2007,3731.809,0,6,0,0,0,0,1,0,0,1,0,0
13.3,2,0.0713931,61.0536,1,1987,1592.5936,0,26,1,0,0,0,0,1,0,1,0,0
19.6,0,0.041256807,88.8514,1,1987,2125.2336,2,26,1,0,0,0,0,1,0,1,0,0
17.75,1,0.034746076,248.275,6,2004,998.7,0,9,0,0,1,0,1,0,0,1,0,0
12.35,1,0.093441604,119.1124,9,1999,3673.8844,0,14,0,1,0,1,0,0,0,1,0,0
14.35,0,0.017024598000000002,109.8228,1,1987,2099.9332,2,26,1,0,0,0,0,1,0,1,0,0
6.365,1,0.007363189,63.2536,7,2002,1225.072,0,11,0,0,0,0,1,0,0,1,0,0
,1,0.014484582,143.9102,5,1985,3062.0142,1,28,0,1,0,0,0,1,0,0,0,1
,2,0.011937183,184.7924,5,1985,4442.2176,0,28,0,1,0,0,0,1,0,0,0,1
14.75,0,0.032862976,238.6906,1,1987,4278.4308,2,26,1,0,0,0,0,1,0,1,0,0
12.15,1,0.015484763,211.9928,9,1999,631.1784,0,14,0,1,0,1,0,0,0,1,0,0
6.59,0,0.026163192000000002,121.5098,1,1987,602.549,2,26,1,0,0,0,0,1,0,1,0,0
12.6,2,0.073920438,255.6356,8,1997,2797.6916,0,16,0,0,1,1,0,0,0,1,0,0
,1,0.08635240300000001,149.8734,4,1985,445.4202,0,28,0,0,1,1,0,0,1,0,0,0
,0,0.03976832,83.9908,5,1985,2348.9424,2,28,0,1,0,0,0,1,0,0,0,1
,2,0.015950066000000002,47.7402,5,1985,1975.4286,0,28,0,1,0,0,0,1,0,0,0,1
,2,0.082002559,59.2588,5,1985,1374.2112,0,28,0,1,0,0,0,1,0,0,0,1
7.325,1,0.09330766800000001,92.7146,1,1987,2006.7212,0,26,1,0,0,0,0,1,0,1,0,0
,1,0.143199389,175.83700000000002,4,1985,352.874,0,28,0,0,1,1,0,0,1,0,0,0
15.1,2,0.019965179,130.531,9,1999,908.817,0,14,0,1,0,1,0,0,0,1,0,0
,2,0.11610879699999999,164.12099999999998,5,1985,6035.477,0,28,0,1,0,0,0,1,0,0,0,1
8.51,2,0.07833908099999999,172.9422,1,1987,1379.5376,0,26,1,0,0,0,0,1,0,1,0,0
,1,0.237651344,170.2106,4,1985,171.1106,0,28,0,0,1,1,0,0,1,0,0,0
20.35,2,0.031102571000000002,257.2672,2,2007,2045.3376,0,6,0,0,0,0,1,0,0,1,0,0
